45808.address1,X1XHOSPITAL DRIVE,11 HOSPITAL DRIVE
1565.hospitaltype,AXute Care HosXitals,Acute Care Hospitals
39338.address1,X20 THIRTXENTH ST,320 THIRTEENTH ST
39637.measurename,surgery patients whose preventive antibiotXcs were stopped at the right time (within 24 hours aXter surgery),surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
48355.measurename,HXart Attack PatientX Given Aspirin at Discharge,Heart Attack Patients Given Aspirin at Discharge
42275.stateavg,LA_HXX4,LA_HF-4
5507.hospitaltype,Acute Care HospitaXX,Acute Care Hospitals
4577.address1,5X0 RXSE LANE,520 ROSE LANE
38859.stateavg,XS_HX-3,KS_HF-3
15982.condition,Surgical InfXction PXevention,Surgical Infection Prevention
39836.address1,511 NEX10XH ST,511 NE 10TH ST
20353.hospitaltype,Acute CaXX Hospitals,Acute Care Hospitals
9344.stateavg,CA_SCIP-IXFX2,CA_SCIP-INF-2
20403.address1,5900 COXLEGE XOAD,5900 COLLEGE ROAD
46868.address1,670X X CHARLES ST,6701 N CHARLES ST
26338.stateavg,XI_AMIX2,HI_AMI-2
36961.condition,HeartXXttack,Heart Attack
980.address1,4X0 N EXWARDS STREET,400 N EDWARDS STREET
1581.address1,1301 BELLEVXLLE AVEXUE,1301 BELLEVILLE AVENUE
28324.city,MCXENXY,MCHENRY
39452.address1,506 3XX STREET,506 3RD STREET
40395.address1,1000 SAINT CHRISTOPXER DRIXE,1000 SAINT CHRISTOPHER DRIVE
24345.measurename,Heart Failure Patients Given an EvaluatioX of Left Ventricular Systolic (LVS) Xunction,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
26091.measurename,Heart FailuXe Patients Given anXEvaluation of Left Ventricular Systolic (LVS) Function,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
12048.city,ENCINIXXS,ENCINITAS
39060.city,RXXSELLVILLE,RUSSELLVILLE
18704.address1,3501 XOHNSON XT,3501 JOHNSON ST
49661.measurename,HeXrt Attack Patients Given Aspirin Xt Discharge,Heart Attack Patients Given Aspirin at Discharge
24049.condition,Surgical InXection PreveXtion,Surgical Infection Prevention
16063.condition,Xeart AtXack,Heart Attack
33823.condition,PXeuXonia,Pneumonia
7305.stateavg,XX_HF-3,CA_HF-3
30442.measurename,Pneumonia PaXients Given Smoking Cessation Advice/CounsXling,Pneumonia Patients Given Smoking Cessation Advice/Counseling
46744.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during thX period just before and after theiX surgery,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery
49474.address1,1100 E MICXIXAN AVE,1100 E MICHIGAN AVE
15443.stateavg,CX_SCIP-VTX-2,CO_SCIP-VTE-2
36871.hospitaltype,CriticaX AccesX Hospitals,Critical Access Hospitals
43196.city,EXNICX,EUNICE
5934.stateavg,AR_XCIP-XTE-2,AR_SCIP-VTE-2
33935.address1,130XXS JACKSON ST,1300 S JACKSON ST
10546.address1,10535 XOSPIXAL WAY,10535 HOSPITAL WAY
11351.hospitaltype,Xcute Care HoXpitals,Acute Care Hospitals
36281.address1,826 NORTH 8TH XTREEX,826 NORTH 8TH STREET
42120.measurename,HXart Attack PatientsXGiven Fibrinolytic Medication Within 30 Minutes Of Arrival,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
17304.stateavg,CTXHFX1,CT_HF-1
3814.measurename,surgery patients whoXe doctorX ordered treatments to prevent blood clots after certain types of surgeries,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
9258.condition,HeaXt FailXre,Heart Failure
34143.hospitaltype,CXitical Access HospitalX,Critical Access Hospitals
4598.hospitaltype,CriticXl AcXess Hospitals,Critical Access Hospitals
7510.condition,XneXmonia,Pneumonia
48599.hospitaltype,AcXte CareXHospitals,Acute Care Hospitals
16550.city,HOXXOKE,HOLYOKE
1319.city,XNNISXON,ANNISTON
9331.hospitaltype,XcutX Care Hospitals,Acute Care Hospitals
23297.measurename,Heart Failure PatienXs Given SmokingXCessation Advice/Counseling,Heart Failure Patients Given Smoking Cessation Advice/Counseling
29969.hospitaltype,XcuXe Care Hospitals,Acute Care Hospitals
42254.condition,PneumXnXa,Pneumonia
39533.city,JETXOXE,JETMORE
18396.condition,Surgical InfectionXPXevention,Surgical Infection Prevention
14211.condition,PnXXmonia,Pneumonia
24100.hospitaltype,Xcute CarX Hospitals,Acute Care Hospitals
32061.address1,3901 S XEVEXTH ST,3901 S SEVENTH ST
4781.hospitaltype,CriticalXXccess Hospitals,Critical Access Hospitals
11161.stateavg,XA_AMI-XA,CA_AMI-7A
48003.stateavg,XA_HFX1,MA_HF-1
17936.stateavg,DE_XF-X,DE_HF-2
49667.condition,HeaXtXFailure,Heart Failure
45095.hospitaltype,Acute Care HospXtXls,Acute Care Hospitals
34755.condition,PXXumonia,Pneumonia
40034.measurename,surgery patients Xho were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta bXockers during the period just before and after their surgery,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery
27929.address1,645 SOUTX CENTRAX AVE,645 SOUTH CENTRAL AVE
6220.stateavg,AR_AMIXXA,AR_AMI-7A
35258.stateavg,IA_XNX3B,IA_PN-3B
4576.measurename,Heart Attack PatXents GiXen Aspirin at Arrival,Heart Attack Patients Given Aspirin at Arrival
3791.stateavg,AZXAXI-1,AZ_AMI-1
33342.measurename,HXart Attack PatienXs Given PCI Within 90 Minutes Of Arrival,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
20974.address1,2X01 SWANN AXE,2901 SWANN AVE
24622.hospitaltype,Acute CareXHoXpitals,Acute Care Hospitals
23650.condition,HeXrt FXilure,Heart Failure
33908.hospitaltype,CriticaX Access HospXtals,Critical Access Hospitals
46915.hospitaltype,AcuteXCaXe Hospitals,Acute Care Hospitals
36079.hospitaltype,Critical Access HospiXaXs,Critical Access Hospitals
11867.city,XOLVAXG,SOLVANG
34531.city,COUXCIL BXUFFS,COUNCIL BLUFFS
32830.measurename,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clXppers or hXir removal cream �C not a razor),surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor)
39747.measurename,Heart Attack PatientsXGiven Fibrinolytic Medication Within 30 Minutes Of ArrXval,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
13439.city,SAN XAMOX,SAN RAMON
40033.hospitaltype,Acute CareXHospiXals,Acute Care Hospitals
15709.stateavg,XO_PX-3B,CO_PN-3B
15640.stateavg,XOXSCIP-INF-1,CO_SCIP-INF-1
5173.hospitaltype,AcutX Care HosXitals,Acute Care Hospitals
42745.measurename,Xeart Attack Patients Given FibrinolXtic Medication Within 30 Minutes Of Arrival,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
37141.measurename,Heart Attack PXtients Xiven Beta Blocker at Discharge,Heart Attack Patients Given Beta Blocker at Discharge
38418.stateavg,KS_XCIP-XNF-1,KS_SCIP-INF-1
30504.address1,X40XW WASHINGTON,640 W WASHINGTON
10005.condition,Heart AttXcX,Heart Attack
16969.measurename,Heart Attack Patients Given Xspirin aX Arrival,Heart Attack Patients Given Aspirin at Arrival
38279.city,WICHXTX,WICHITA
4211.stateavg,AX_XN-7,AZ_PN-7
44697.condition,Surgical IXfection PreXention,Surgical Infection Prevention
13595.measurename,Heart Attack Patients GiveX PCI WiXhin 90 Minutes Of Arrival,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
4598.stateavg,AZ_XCXP-INF-6,AZ_SCIP-INF-6
35786.address1,325X8XH AVENUE WEST,325 8TH AVENUE WEST
44836.address1,X202 XALSE RIVER DRIVE,2202 FALSE RIVER DRIVE
2259.city,BXXMINGHAM,BIRMINGHAM
7164.city,XED XLUFF,RED BLUFF
24419.stateavg,HI_SXIP-IXF-2,HI_SCIP-INF-2
6904.measurename,Heart Failure Patients Given Discharge XnstXuctions,Heart Failure Patients Given Discharge Instructions
39092.address1,305 LANGDXN STREEX,305 LANGDON STREET
37440.address1,4X01 S. 4TH STRXET,4101 S. 4TH STREET
45206.measurename,Heart Attack Patients Given SXoking Cessation Advice/CounselXng,Heart Attack Patients Given Smoking Cessation Advice/Counseling
43884.city,XAPLACX,LAPLACE
17007.address1,1X50 CHAPEL SX,1450 CHAPEL ST
39996.address1,2X01 LXXINGTON AVENUE,2201 LEXINGTON AVENUE
42770.condition,HearX AtXack,Heart Attack
180.measurename,Heart FailuXe Patients Given Smoking Cessation Advice/CoXnseling,Heart Failure Patients Given Smoking Cessation Advice/Counseling
11662.stateavg,CA_SCIP-XTE-X,CA_SCIP-VTE-1
20819.condition,PnXumoXia,Pneumonia
8626.city,NXXATO,NOVATO
11996.hospitaltype,AXute Care HospitaXs,Acute Care Hospitals
37212.hospitaltype,Acute CareXHospiXals,Acute Care Hospitals
3076.condition,HeaXt AttXck,Heart Attack
19505.hospitaltype,Xcute Care HXspitals,Acute Care Hospitals
17472.city,XEW HAVXN,NEW HAVEN
17875.stateavg,XE_SCIX-INF-6,DE_SCIP-INF-6
47888.condition,Surgical InfectioX PrevenXion,Surgical Infection Prevention
3238.stateavg,XZ_HX-4,AZ_HF-4
5463.stateavg,ARXAMI-8X,AR_AMI-8A
24502.address1,2122 MANCHESTER EXPRESSXXY,2122 MANCHESTER EXPRESSWAY
24813.measurename,Pneumonia PatienXs Whose Initial Emergency RoomXBlood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
38053.city,XVERLAND PAXK,OVERLAND PARK
34922.city,DEX MOINEX,DES MOINES
45584.condition,SXrgical InfXction Prevention,Surgical Infection Prevention
7369.measurename,surgery patients whose doctors ordered trXatments to prevent blood clots afterXcertain types of surgeries,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
29222.hospitaltype,Acute Care HXspitXls,Acute Care Hospitals
16103.hospitaltype,AXute Care HospitaXs,Acute Care Hospitals
13089.condition,HeXrX Failure,Heart Failure
38292.hospitaltype,Xcute Care HospXtals,Acute Care Hospitals
14069.condition,HXart AttXck,Heart Attack
28986.condition,HeaXX Attack,Heart Attack
17268.city,XXCKVILLE,ROCKVILLE
10366.measurename,PneumonXa PaXients Given Smoking Cessation Advice/Counseling,Pneumonia Patients Given Smoking Cessation Advice/Counseling
34523.stateavg,IA_XF-X,IA_HF-2
45303.condition,Heart AXXack,Heart Attack
18444.hospitaltype,AcuXe CareXHospitals,Acute Care Hospitals
36353.address1,X01 EAST 2ND STRXET,701 EAST 2ND STREET
42994.city,BATXNXROUGE,BATON ROUGE
40880.city,LEXXXGTON,LEXINGTON
15697.measurename,Heart Xttack Patients Given AspXrin at Arrival,Heart Attack Patients Given Aspirin at Arrival
45766.condition,Surgical XnfectionXPrevention,Surgical Infection Prevention
23632.address1,X63 E TOLLISONXSTREET,163 E TOLLISON STREET
32875.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the periXX just before and after their surgery,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery
9731.measurename,HeXrt Attack Patients Given PCIXWithin 90 Minutes Of Arrival,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
32965.measurename,HeXrt Failure Patients Given DischXrge Instructions,Heart Failure Patients Given Discharge Instructions
5850.condition,PXeumonXa,Pneumonia
22722.measurename,PneumoXia Patients Given Smoking Cessation AXvice/Counseling,Pneumonia Patients Given Smoking Cessation Advice/Counseling
40611.hospitaltype,Acute Xare HospiXals,Acute Care Hospitals
10060.hospitaltype,Acute CXre HXspitals,Acute Care Hospitals
48008.condition,XnXumonia,Pneumonia
23574.city,COLUXBXS,COLUMBUS
17636.measurename,Pneumonia Xatients Assessed and Given PneuXococcal Vaccination,Pneumonia Patients Assessed and Given Pneumococcal Vaccination
24135.stateavg,GAXXMI-8A,GA_AMI-8A
29472.city,HARXISBUXG,HARRISBURG
39582.hospitaltype,Critical AcXXss Hospitals,Critical Access Hospitals
10260.city,SXNTA MXNICA,SANTA MONICA
3832.measurename,Pneumonia PatientX Assessed and Given Influenza VXccination,Pneumonia Patients Assessed and Given Influenza Vaccination
28621.city,GREXNVILXE,GREENVILLE
46349.city,XAXTIMORE,BALTIMORE
9361.stateavg,XAXPN-2,CA_PN-2
1234.stateavg,AL_XMI-X,AL_AMI-1
23727.city,AXXANTA,ATLANTA
45164.stateavg,XX_PN-2,ME_PN-2
16484.address1,1830 FRANKLIN SXREET SUITX 200,1830 FRANKLIN STREET SUITE 200
37908.hospitaltype,Acute Care HoXpXtals,Acute Care Hospitals
20574.address1,5731 BEE RXDGE XOAD,5731 BEE RIDGE ROAD
26700.stateavg,IDXXMI-1,ID_AMI-1
45105.hospitaltype,AcuteXCare HoXpitals,Acute Care Hospitals
11102.condition,Surgical InfecXion PXevention,Surgical Infection Prevention
6861.stateavg,CA_PNXXC,CA_PN-5C
23288.city,COXMXRCE,COMMERCE
38586.hospitaltype,CrXtical AXcess Hospitals,Critical Access Hospitals
9866.stateavg,CAXPN-X,CA_PN-7
25155.stateavg,GX_SCIP-IXF-6,GA_SCIP-INF-6
18018.hospitaltype,AcXte Care HospXtals,Acute Care Hospitals
31261.stateavg,IL_AMIXX,IL_AMI-4
26439.address1,1055XNORTH CURTIX ROAD,1055 NORTH CURTIS ROAD
24191.hospitaltype,AXute Care HosXitals,Acute Care Hospitals
39473.address1,42X W NEW XAMPSHIRE,424 W NEW HAMPSHIRE
44167.condition,SurgicXl Infection PreveXtion,Surgical Infection Prevention
10237.hospitaltype,Acute XareXHospitals,Acute Care Hospitals
13969.address1,1701 XANTA ANITA AXE,1701 SANTA ANITA AVE
7432.address1,1300 NXVERXONT AVE,1300 N VERMONT AVE
8274.address1,X35XN HOOVER ST,235 N HOOVER ST
49601.condition,PneuXoXia,Pneumonia
23477.address1,707 OLD DALTONXELLIJAY ROAD; PO BOX X406,707 OLD DALTON ELLIJAY ROAD; PO BOX 1406
33712.city,NORXH XERNON,NORTH VERNON
12466.city,LXS AXAMITOS,LOS ALAMITOS
9261.address1,75 NIELXON STRXET,75 NIELSON STREET
29525.measurename,PnXumonia Patients Given Initial Antibiotic(s) within 6 Hours AfteX Arrival,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
13889.condition,HXartXAttack,Heart Attack
27390.hospitaltype,AcuteXCare - XA Medical Center,Acute Care - VA Medical Center
23622.hospitaltype,AcXte Care HospitXls,Acute Care Hospitals
30934.hospitaltype,CriticalXAccesX Hospitals,Critical Access Hospitals
36492.city,ORANXE CXTY,ORANGE CITY
10843.condition,PneXmoniX,Pneumonia
33745.measurename,Heart Failure Patients Given ACE Inhibitor or ARB for LefX Ventricular SystoXic Dysfunction (LVSD),Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
49278.hospitaltype,XcuXe Care Hospitals,Acute Care Hospitals
25750.stateavg,GA_SCXP-CARX-2,GA_SCIP-CARD-2
1894.measurename,surgery patients who were given the  right kind  of antibiotic to helpXpreveXt infection,surgery patients who were given the  right kind  of antibiotic to help prevent infection
42022.condition,HeXrt FXilure,Heart Failure
44602.hospitaltype,AcuXe Care HospitaXs,Acute Care Hospitals
23665.address1,1X99 XRINCE AVENUE,1199 PRINCE AVENUE
48028.stateavg,MX_AMI-X,MA_AMI-5
23880.city,XOUGLAX,DOUGLAS
42887.measurename,surgery patients needing hair removed from the sXrgical area before sXrgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor),surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor)
39806.condition,PnXuXonia,Pneumonia
25012.stateavg,XA_PN-X,GA_PN-2
28880.condition,SurXical InfecXion Prevention,Surgical Infection Prevention
37274.city,PXXTT,PRATT
28946.address1,200 FAXRMAN XTREET,200 FAIRMAN STREET
31146.city,LAWRENXEXILLE,LAWRENCEVILLE
33732.stateavg,INXXCIP-INF-4,IN_SCIP-INF-4
4634.condition,HeXrt FaiXure,Heart Failure
10887.condition,HXart AtXack,Heart Attack
9338.stateavg,CAXPN-X,CA_PN-4
46906.stateavg,MD_SXIP-INF-X,MD_SCIP-INF-6
7666.measurename,all heart sXrgery patients whose bloodXsugar (blood glucose) is kept under good control in the days right after surgery,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
17138.hospitaltype,AcutX Care HospiXals,Acute Care Hospitals
22627.condition,Surgical InfXction PreventioX,Surgical Infection Prevention
4820.stateavg,AZXSCIP-INFX2,AZ_SCIP-INF-2
26634.hospitaltype,Acute CXre Xospitals,Acute Care Hospitals
14164.address1,1310 SXUTXERN AVENUE  SE,1310 SOUTHERN AVENUE  SE
9202.stateavg,CX_AXI-3,CA_AMI-3
10940.city,SOXTH LAKX TAHOE,SOUTH LAKE TAHOE
23730.city,ATXANTX,ATLANTA
40051.hospitaltype,AcuteXXare Hospitals,Acute Care Hospitals
11092.hospitaltype,AcuteXXare Hospitals,Acute Care Hospitals
4724.stateavg,AZ_XCIX-VTE-1,AZ_SCIP-VTE-1
31996.stateavg,IN_AXI-7X,IN_AMI-7A
45662.hospitaltype,CXitical AccesX Hospitals,Critical Access Hospitals
2648.measurename,Pneumonia PXtienXs Given the Most Appropriate Initial Antibiotic(s),Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
8334.condition,Xeart AttaXk,Heart Attack
10985.measurename,Heart Attack Xatients Given Beta Blocker at DXscharge,Heart Attack Patients Given Beta Blocker at Discharge
13084.measurename,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic DysfunctXXn (LVSD),Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
37570.measurename,Heart Failure Xatients Given an Evaluation of Left Ventricular Systolic (LVS)XFunction,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
28448.condition,PXeumoXia,Pneumonia
